system,order,num_pips,num_flat_exponents,jit,run,batch_size,run_per_sample,throughput
A3B2C,6,5835,54264,1.1144534489139917,0.0040735058980062,256,0.000015912132414,62845.128105815886
A3B2C,6,5835,54264,1.1134467988740653,0.007387218947988,512,0.0000144281620077,69308.89738139538
A3B2C,6,5835,54264,1.1328302950132638,0.0144816927229985,1024,0.0000141422780498,70709.96599546493
A3B2C,6,5835,54264,1.1579281699378043,0.0290000750219915,2048,0.0000141601928818,70620.50696237678
A3B2C,6,5835,54264,1.1944368882104754,0.0579862281410023,4096,0.0000141567939797,70637.46222706452
A3B2C,6,5835,54264,1.2914418450091034,0.1165540023420471,8192,0.000014227783489,70285.01669088299
A3B2C,6,5835,54264,1.3537312981206924,0.3560514985329937,16384,0.000021731658846,46015.81531746248
A3B2C,7,17198,170544,1.9186440829653293,0.0001153940819203,1,0.0001153940819203,8665.955682978065
A3B2C,7,17198,170544,1.6947436078917235,0.0007602415150031,2,0.0003801207575015,2630.7429422500386
A3B2C,7,17198,170544,1.658589641097933,0.0008178540121298,4,0.0002044635030324,4890.848416312506
A3B2C,7,17198,170544,1.656060301931575,0.001019830337027,8,0.0001274787921283,7844.442069963164
A3B2C,7,17198,170544,1.6678226909134537,0.0014376106890849,16,0.0000898506680678,11129.577792847256
A3B2C,7,17198,170544,1.7103702549356967,0.0020227465860079,32,0.0000632108308127,15820.07366684216
A3B2C,7,17198,170544,1.6729985310230404,0.003820558469044,64,0.0000596962260788,16751.477701115688
A3B2C,7,17198,170544,1.6972993051167578,0.0058004078879021,128,0.0000453156866242,22067.413615337144
A3B2C,7,17198,170544,1.6725243988912553,0.0112489737079013,256,0.0000439413035464,22757.63164244795
A3B2C,7,17198,170544,1.6853411209303886,0.0227905732200015,512,0.0000445128383203,22465.42880065241
A3B2C,7,17198,170544,1.723154520848766,0.0455523560519795,1024,0.000044484722707,22479.62759229222
A3B2C,7,17198,170544,1.7644295210484415,0.0916166184169706,2048,0.0000447346769614,22354.023051571603
A3B2C,7,17198,170544,1.871575147844851,0.2384650125398766,4096,0.0000582189972021,17176.52395365571
A3B2C,7,17198,170544,1.9929378980305048,0.5600009295549244,8192,0.000068359488471,14628.547146360648
A4B2,4,194,3876,0.9287830188404768,0.0000457852759864,1,0.0000457852759864,21841.082716125657
A4B2,4,194,3876,0.8430526980664581,0.0002344714049249,2,0.0001172357024624,8529.824780296058
A4B2,4,194,3876,0.8400385009590536,0.0002741054370999,4,0.0000685263592749,14592.92468737742
A4B2,4,194,3876,0.8419439808931202,0.0002653787150047,8,0.0000331723393755,30145.59777281364
A4B2,4,194,3876,0.8477928258944303,0.0002689401181414,16,0.0000168087573838,59492.79754381388
A4B2,4,194,3876,0.8634218918159604,0.0001992915109731,32,6.227859717910178e-6,160568.80618620617
A4B2,4,194,3876,0.8576070389244705,0.000227314063115,64,3.5517822361725846e-6,281548.79255142744
A4B2,4,194,3876,0.8742778969462961,0.0003111748830415,128,2.43105377376196e-6,411344.2535878338
A4B2,4,194,3876,0.8564178729429841,0.0005442540189251,256,2.1259922614262903e-6,470368.5982982449
A4B2,4,194,3876,0.8661961469333619,0.0009070742800831,512,1.7716294532874598e-6,564452.1195695783
A4B2,4,194,3876,0.8667586650699377,0.001731119649019,1024,1.6905465322452071e-6,591524.6820635599
A4B2,4,194,3876,0.9004708488937467,0.0021161024610046,2048,1.0332531547874169e-6,967817.0304795648
A4B2,4,194,3876,0.9129276149906218,0.0046268916779663,4096,1.1296122260660013e-6,885259.5403314728
A4B2,4,194,3876,0.9595409131143242,0.0086121758199296,8192,1.051290993643761e-6,951211.421049098
A4B2,4,194,3876,0.9579930619802326,0.0165575838899239,16384,1.0105947198439937e-6,989516.351475071
A4B2,5,609,15504,1.0445595250930635,0.0000885333060286,1,0.0000885333060286,11295.18420644878
