system,order,num_pips,num_flat_exponents,jit,run,batch_size,run_per_sample,throughput
A2B2C,3,102,286,0.8394137606956065,0.0001116898111067,128,8.725766492716503e-7,1146031.1261305371
A2B2C,3,102,286,0.8363188579678535,0.0001203839080408,256,4.702496407844592e-7,2126530.0667360937
A2B2C,3,102,286,0.8506857939064503,0.0001887638722546,512,3.686794379973435e-7,2712383.4337818576
A2B2C,3,102,286,0.941352215129882,0.0002492845538072,1024,2.434419470773719e-7,4107755.512168062
A2B2C,3,102,286,0.8814050918444991,0.0003580738021992,2048,1.748407237300853e-7,5719491.309952335
A2B2C,3,102,286,0.9033480230718852,0.0006417310358956,4096,1.5667261618546038e-7,6382736.334831197
A2B2C,3,102,286,0.957957929931581,0.0010797984371893,8192,1.318113326647108e-7,7586601.089480716
A2B2C,3,102,286,0.9733597729355096,0.0019402080401778,16384,1.1842090088975965e-7,8444455.264961375
A2B2C,4,323,1001,0.9246852188371122,0.0000431595309637,1,0.0000431595309637,23169.853278524675
A2B2C,4,323,1001,0.9558812407776712,0.000110652025789,2,0.0000553260128945,18074.68038419244
A2B2C,4,323,1001,0.8397035081870854,0.0001086584990844,4,0.0000271646247711,36812.58285090554
A2B2C,4,323,1001,0.8578910962678492,0.0001113658333197,8,0.0000139207291649,71835.31754333084
A2B2C,4,323,1001,0.862200970761478,0.0001122223567217,16,7.013897295109928e-6,142574.0865491711
A2B2C,4,323,1001,0.8647504081018269,0.0001080659013241,32,3.3770594163797795e-6,296115.6073090369
A2B2C,4,323,1001,0.844549966044724,0.0001158076971769,64,1.8094952683895824e-6,552640.2955946835
A2B2C,4,323,1001,0.857543698977679,0.0001792544052004,128,1.400425040628761e-6,714068.9226401018
A2B2C,4,323,1001,0.8748558470979333,0.0002169703119434,256,8.475402810290688e-7,1179884.9239186803
A2B2C,4,323,1001,0.8626106739975512,0.0003003474641591,512,5.866161409358029e-7,1704692.2684478883
A2B2C,4,323,1001,0.9913580580614508,0.0004557302161119,1024,4.450490391718632e-7,2246943.3972057924
A2B2C,4,323,1001,0.9063111338764428,0.0008408765806816,2048,4.105842679109628e-7,2435553.6199376616
A2B2C,4,323,1001,0.9477634578943251,0.0018899371689185,4096,4.614104416305054e-7,2167267.815756961
A2B2C,4,323,1001,0.9723727656528354,0.002280735398177,8192,2.7841008278528535e-7,3591823.9382559187
A2B2C,4,323,1001,0.9641086589545012,0.0067658894802443,16384,4.129571215969463e-7,2421558.916656772
A2B2C,5,904,3003,0.9420231278054416,0.0000442174137569,1,0.0000442174137569,22615.524406191056
A2B2C,5,904,3003,0.8438280201517045,0.0001894480502232,2,0.0000947240251116,10556.983815049673
A2B2C,5,904,3003,0.8600816009566188,0.0001975061548873,4,0.0000493765387218,20252.53340727977
A2B2C,5,904,3003,0.8551039821468294,0.0001963520129211,8,0.0000245440016151,40743.15246879403
A2B2C,5,904,3003,0.852775763720274,0.0002006493522785,16,0.0000125405845174,79741.09967615189
A2B2C,5,904,3003,0.8663086099550128,0.0002352253268472,32,7.350791463977657e-6,136039.7727102546
A2B2C,5,904,3003,0.8660211903043091,0.0001949563827365,64,3.0461934802588078e-6,328278.55698615673
A2B2C,5,904,3003,0.8665116410702467,0.0002897833022288,128,2.2639320486632643e-6,441709.3704691573
A2B2C,5,904,3003,0.8992793909274042,0.0004261446259915,256,1.6646274452796209e-6,600735.0190192389
A2B2C,5,904,3003,0.8780598002485931,0.0007095838431268,512,1.385905943607213e-6,721549.6871289957
A2B2C,5,904,3003,0.9042298812419176,0.0013511520246975,1024,1.3194843991186643e-6,757871.787395091
A2B2C,5,904,3003,0.910771694034338,0.0023823363287374,2048,1.163250160516327e-6,859660.3155043918
A2B2C,5,904,3003,0.9242448681034148,0.0046498386687599,4096,1.1352145187402129e-6,880890.7774626904
